DataLine,OnOff,Event,Time,Date,Latitude,Longitude,D_Lat,D_Long,DistTraveled,On_Off,LegNumb,Beaufort,SwellHt,SwellDir,Temp,WindSpeed,Course,Speed,Weather,HorizSun,VertSun,WindDir,Visibility,SightNumb,Observer,Cue,Method,Angle,Reticle,AlturaNav,NewRadDist,RadDistance,PerpDist,MMCourse,MMSpeed,SpeciesCode,Species,BestSS,HighSS,LowSS
164,.,*,1205,90108,S05:36.21,W035:05.95,-5.603,-35.099,0.332,ON,5,6,5,8,-1,20,227,11,1,5,12,108,-1,,,,,,,8.5,,,,,,,,,,
165,.,*,1207,90108,S05:36.45,W035:06.20,-5.608,-35.103,0.346,ON,5,6,5,8,-1,20,227,11,1,5,12,108,-1,,,,,,,8.5,,,,,,,,,,
166,.,*,1209,90108,S05:36.68,W035:06.46,-5.611,-35.108,0.346,ON,5,6,5,8,-1,20,227,11,1,5,12,108,-1,,,,,,,8.5,,,,,,,,,,
167,.,*,1211,90108,S05:36.91,W035:06.72,-5.615,-35.112,0.346,ON,5,6,5,8,-1,20,227,11,1,5,12,108,-1,,,,,,,8.5,,,,,,,,,,
168,.,*,1213,90108,S05:37.15,W035:06.97,-5.619,-35.116,0.346,ON,5,6,5,8,-1,20,227,11,1,5,12,108,-1,,,,,,,8.5,,,,,,,,,,
169,.,*,1215,90108,S05:37.38,W035:07.23,-5.623,-35.12,0.346,ON,5,6,5,8,-1,20,227,11,1,5,12,108,-1,,,,,,,8.5,,,,,,,,,,
170,.,*,1217,90108,S05:37.61,W035:07.48,-5.627,-35.125,0.339,ON,5,6,5,8,-1,20,227,11,1,5,12,108,-1,,,,,,,8.5,,,,,,,,,,
171,.,*,1219,90108,S05:37.84,W035:07.73,-5.631,-35.129,0.339,ON,5,6,5,8,-1,20,227,11,1,5,12,108,-1,,,,,,,8.5,,,,,,,,,,
172,.,*,1221,90108,S05:38.06,W035:07.99,-5.634,-35.133,0.34,ON,5,6,5,8,-1,20,227,11,1,5,12,108,-1,,,,,,,8.5,,,,,,,,,,
173,.,*,1223,90108,S05:38.29,W035:08.25,-5.638,-35.138,0.346,ON,5,6,5,8,-1,20,227,11,1,5,12,108,-1,,,,,,,8.5,,,,,,,,,,
174,.,*,1225,90108,S05:38.53,W035:08.50,-5.642,-35.142,0.346,ON,5,6,5,8,-1,20,227,11,1,5,12,108,-1,,,,,,,8.5,,,,,,,,,,
175,,E,1226,90108,S05:38.66,W035:08.65,-5.644,-35.144,0,OFF,5,6,5,8,-1,20,227,11,1,5,12,108,-1,,,,,,,8.5,,,,,,,,,,
176,,*,1227,90108,S05:38.76,W035:08.75,-5.646,-35.146,0,OFF,5,6,5,8,-1,20,227,11,1,5,12,108,-1,,,,,,,8.5,,,,,,,,,,
177,,*,603,90208,S05:43.09,W035:08.20,-5.718,-35.137,0,OFF,5,6,5,8,-1,20,227,11,1,5,12,108,-1,,,,,,,8.5,,,,,,,,,,
178,,*,605,90208,S05:43.12,W035:08.10,-5.719,-35.135,0,OFF,5,6,5,8,-1,20,227,11,1,5,12,108,-1,,,,,,,8.5,,,,,,,,,,
179,,*,607,90208,S05:43.17,W035:08.02,-5.72,-35.134,0,OFF,5,6,5,8,-1,20,227,11,1,5,12,108,-1,,,,,,,8.5,,,,,,,,,,
180,.,B,608,90208,S05:43.18,W035:08.00,-5.72,-35.133,0,ON,5,6,5,8,-1,20,227,11,1,5,12,108,-1,,,,,,,8.5,,,,,,,,,,
181,.,R,608,90208,S05:43.18,W035:08.00,-5.72,-35.133,0,ON,5,6,5,8,-1,20,227,11,1,5,12,108,-1,,,,,,,8.5,,,,,,,,,,
182,.,P,608,90208,S05:43.18,W035:08.00,-5.72,-35.133,0,ON,5,6,5,8,-1,20,227,11,1,5,12,108,-1,,,,,,,8.5,,,,,,,,,,
183,.,V,608,90208,S05:43.18,W035:08.00,-5.72,-35.133,0,ON,5,5,5,135,-1,15,227,11,1,5,12,108,-1,,,,,,,8.5,,,,,,,,,,
184,.,N,608,90208,S05:43.18,W035:08.00,-5.72,-35.133,0,ON,5,5,5,135,-1,15,84,9,1,5,12,108,-1,,,,,,,8.5,,,,,,,,,,
185,.,W,608,90208,S05:43.18,W035:08.00,-5.72,-35.133,0,ON,5,5,5,135,-1,15,84,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
186,.,t,608,90208,S05:43.18,W035:08.00,-5.72,-35.133,0,ON,7,5,5,135,-1,15,84,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
187,.,C,608,90208,S05:43.18,W035:08.00,-5.72,-35.133,0,ON,7,5,5,135,-1,15,84,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
188,.,*,609,90208,S05:43.29,W035:07.86,-5.721,-35.131,0.178,ON,7,5,5,135,-1,15,84,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
189,.,*,611,90208,S05:43.42,W035:07.57,-5.724,-35.126,0.317,ON,7,5,5,135,-1,15,84,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
190,.,*,613,90208,S05:43.48,W035:07.26,-5.725,-35.121,0.315,ON,7,5,5,135,-1,15,84,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
191,.,*,615,90208,S05:43.58,W035:06.96,-5.726,-35.116,0.315,ON,7,5,5,135,-1,15,84,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
192,.,*,617,90208,S05:43.73,W035:06.67,-5.729,-35.111,0.325,ON,7,5,5,135,-1,15,84,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
193,.,*,619,90208,S05:43.85,W035:06.38,-5.731,-35.106,0.313,ON,7,5,5,135,-1,15,84,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
194,.,*,621,90208,S05:43.95,W035:06.08,-5.733,-35.101,0.315,ON,7,5,5,135,-1,15,84,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
195,.,*,623,90208,S05:44.07,W035:05.77,-5.734,-35.096,0.331,ON,7,5,5,135,-1,15,84,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
196,.,*,625,90208,S05:44.21,W035:05.48,-5.737,-35.091,0.321,ON,7,5,5,135,-1,15,84,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
197,,E,627,90208,S05:44.30,W035:05.24,-5.738,-35.087,0,OFF,7,5,5,135,-1,15,84,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
198,,C,627,90208,S05:44.31,W035:05.22,-5.739,-35.087,0,OFF,7,5,5,135,-1,15,84,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
199,,*,627,90208,S05:44.32,W035:05.18,-5.739,-35.086,0,OFF,7,5,5,135,-1,15,84,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
200,,*,629,90208,S05:44.43,W035:04.89,-5.74,-35.082,0,OFF,7,5,5,135,-1,15,84,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
201,,*,631,90208,S05:44.56,W035:04.59,-5.743,-35.076,0,OFF,7,5,5,135,-1,15,84,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
202,,*,633,90208,S05:44.68,W035:04.29,-5.745,-35.071,0,OFF,7,5,5,135,-1,15,84,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
203,,*,635,90208,S05:44.79,W035:03.99,-5.747,-35.067,0,OFF,7,5,5,135,-1,15,84,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
204,,*,637,90208,S05:44.90,W035:03.70,-5.748,-35.062,0,OFF,7,5,5,135,-1,15,84,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
205,,*,639,90208,S05:45.02,W035:03.40,-5.75,-35.057,0,OFF,7,5,5,135,-1,15,84,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
206,,*,641,90208,S05:45.14,W035:03.11,-5.752,-35.052,0,OFF,7,5,5,135,-1,15,84,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
207,,*,643,90208,S05:45.26,W035:02.81,-5.754,-35.047,0,OFF,7,5,5,135,-1,15,84,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
208,,*,645,90208,S05:45.37,W035:02.54,-5.756,-35.042,0,OFF,7,5,5,135,-1,15,84,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
209,,*,647,90208,S05:45.48,W035:02.25,-5.758,-35.037,0,OFF,7,5,5,135,-1,15,84,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
210,,*,649,90208,S05:45.60,W035:01.95,-5.76,-35.033,0,OFF,7,5,5,135,-1,15,84,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
211,.,R,650,90208,S05:45.62,W035:01.91,-5.76,-35.032,0,ON,7,5,5,135,-1,15,84,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
212,.,P,650,90208,S05:45.62,W035:01.91,-5.76,-35.032,0,ON,7,5,5,135,-1,15,84,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
213,.,V,650,90208,S05:45.62,W035:01.91,-5.76,-35.032,0,ON,7,6,5,135,-1,15,84,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
214,.,N,650,90208,S05:45.62,W035:01.91,-5.76,-35.032,0,ON,7,6,5,135,-1,15,106,10,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
215,.,W,650,90208,S05:45.62,W035:01.91,-5.76,-35.032,0,ON,7,6,5,135,-1,15,106,10,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
216,.,t,650,90208,S05:45.62,W035:01.90,-5.76,-35.032,0.01,ON,7,6,5,135,-1,15,106,10,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
217,.,C,650,90208,S05:45.62,W035:01.90,-5.76,-35.032,0,ON,7,6,5,135,-1,15,106,10,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
218,.,*,651,90208,S05:45.72,W035:01.66,-5.762,-35.028,0.259,ON,7,6,5,135,-1,15,106,10,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
219,.,*,653,90208,S05:45.84,W035:01.37,-5.764,-35.023,0.313,ON,7,6,5,135,-1,15,106,10,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
220,.,*,655,90208,S05:45.95,W035:01.07,-5.766,-35.018,0.318,ON,7,6,5,135,-1,15,106,10,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
221,.,*,657,90208,S05:46.07,W035:00.78,-5.768,-35.013,0.313,ON,7,6,5,135,-1,15,106,10,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
222,.,C,658,90208,S05:46.09,W035:00.73,-5.768,-35.012,0.054,ON,7,6,5,135,-1,15,106,10,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
223,.,*,659,90208,S05:46.19,W035:00.48,-5.77,-35.008,0.268,ON,7,6,5,135,-1,15,106,10,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
224,.,*,701,90208,S05:46.30,W035:00.19,-5.772,-35.003,0.309,ON,7,6,5,135,-1,15,106,10,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
225,.,*,703,90208,S05:46.41,W034:59.92,-5.773,-34.999,0.291,ON,7,6,5,135,-1,15,106,10,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
226,.,*,705,90208,S05:46.53,W034:59.61,-5.775,-34.993,0.331,ON,7,6,5,135,-1,15,106,10,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
227,.,*,707,90208,S05:46.65,W034:59.32,-5.778,-34.989,0.313,ON,7,6,5,135,-1,15,106,10,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
228,.,*,709,90208,S05:46.76,W034:59.03,-5.779,-34.984,0.309,ON,7,6,5,135,-1,15,106,10,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
229,.,*,711,90208,S05:46.88,W034:58.74,-5.781,-34.979,0.313,ON,7,6,5,135,-1,15,106,10,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
230,.,*,713,90208,S05:47.00,W034:58.46,-5.783,-34.974,0.303,ON,7,6,5,135,-1,15,106,10,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
231,.,*,715,90208,S05:47.11,W034:58.16,-5.785,-34.969,0.318,ON,7,6,5,135,-1,15,106,10,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
232,,E,717,90208,S05:47.21,W034:57.91,-5.787,-34.965,0,OFF,7,6,5,135,-1,15,106,10,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
233,,*,717,90208,S05:47.22,W034:57.87,-5.787,-34.965,0,OFF,7,6,5,135,-1,15,106,10,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
234,.,R,718,90208,S05:47.23,W034:57.86,-5.787,-34.964,0,ON,7,6,5,135,-1,15,106,10,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
235,.,P,718,90208,S05:47.23,W034:57.86,-5.787,-34.964,0,ON,7,6,5,135,-1,15,106,10,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
236,.,V,718,90208,S05:47.23,W034:57.86,-5.787,-34.964,0,ON,7,6,5,135,-1,15,106,10,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
237,.,N,718,90208,S05:47.23,W034:57.86,-5.787,-34.964,0,ON,7,6,5,135,-1,15,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
238,.,W,718,90208,S05:47.23,W034:57.86,-5.787,-34.964,0,ON,7,6,5,135,-1,15,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
239,.,C,718,90208,S05:47.24,W034:57.83,-5.787,-34.964,0.032,ON,7,6,5,135,-1,15,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
240,.,*,719,90208,S05:47.34,W034:57.59,-5.789,-34.96,0.259,ON,7,6,5,135,-1,15,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
241,,E,721,90208,S05:47.43,W034:57.36,-5.791,-34.956,0,OFF,7,6,5,135,-1,15,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
242,,*,721,90208,S05:47.45,W034:57.30,-5.791,-34.955,0,OFF,7,6,5,135,-1,15,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
243,,*,723,90208,S05:47.56,W034:57.02,-5.793,-34.95,0,OFF,7,6,5,135,-1,15,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
244,,*,725,90208,S05:47.68,W034:56.73,-5.795,-34.945,0,OFF,7,6,5,135,-1,15,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
245,,*,727,90208,S05:47.79,W034:56.45,-5.797,-34.941,0,OFF,7,6,5,135,-1,15,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
246,,*,729,90208,S05:48.10,W034:56.39,-5.802,-34.94,0,OFF,7,6,5,135,-1,15,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
247,,*,731,90208,S05:48.41,W034:56.34,-5.807,-34.939,0,OFF,7,6,5,135,-1,15,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
248,,*,733,90208,S05:48.70,W034:56.24,-5.812,-34.937,0,OFF,7,6,5,135,-1,15,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
249,,*,735,90208,S05:49.00,W034:56.13,-5.817,-34.936,0,OFF,7,6,5,135,-1,15,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
250,,*,737,90208,S05:49.30,W034:56.06,-5.822,-34.934,0,OFF,7,6,5,135,-1,15,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
251,,*,739,90208,S05:49.60,W034:55.98,-5.827,-34.933,0,OFF,7,6,5,135,-1,15,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
252,,*,741,90208,S05:49.89,W034:55.89,-5.832,-34.931,0,OFF,7,6,5,135,-1,15,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
253,,*,743,90208,S05:50.19,W034:55.80,-5.837,-34.93,0,OFF,7,6,5,135,-1,15,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
254,,*,745,90208,S05:50.49,W034:55.72,-5.841,-34.929,0,OFF,7,6,5,135,-1,15,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
255,,*,747,90208,S05:50.78,W034:55.64,-5.846,-34.927,0,OFF,7,6,5,135,-1,15,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
256,,*,749,90208,S05:51.08,W034:55.55,-5.851,-34.926,0,OFF,7,6,5,135,-1,15,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
257,,*,751,90208,S05:51.37,W034:55.46,-5.856,-34.924,0,OFF,7,6,5,135,-1,15,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
258,,*,753,90208,S05:51.66,W034:55.38,-5.861,-34.923,0,OFF,7,6,5,135,-1,15,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
259,,*,755,90208,S05:51.95,W034:55.29,-5.866,-34.922,0,OFF,7,6,5,135,-1,15,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
260,,*,757,90208,S05:52.24,W034:55.21,-5.871,-34.92,0,OFF,7,6,5,135,-1,15,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
261,,*,759,90208,S05:52.54,W034:55.13,-5.876,-34.919,0,OFF,7,6,5,135,-1,15,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
262,,*,801,90208,S05:52.84,W034:55.04,-5.881,-34.917,0,OFF,7,6,5,135,-1,15,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
263,,*,803,90208,S05:53.14,W034:54.96,-5.886,-34.916,0,OFF,7,6,5,135,-1,15,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
264,,*,805,90208,S05:53.43,W034:54.87,-5.891,-34.915,0,OFF,7,6,5,135,-1,15,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
265,,*,807,90208,S05:53.73,W034:54.78,-5.896,-34.913,0,OFF,7,6,5,135,-1,15,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
266,,*,809,90208,S05:54.02,W034:54.70,-5.9,-34.912,0,OFF,7,6,5,135,-1,15,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
267,,*,811,90208,S05:54.32,W034:54.62,-5.905,-34.91,0,OFF,7,6,5,135,-1,15,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
268,,*,813,90208,S05:54.62,W034:54.53,-5.91,-34.909,0,OFF,7,6,5,135,-1,15,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
269,,*,815,90208,S05:54.91,W034:54.44,-5.915,-34.907,0,OFF,7,6,5,135,-1,15,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
270,,*,817,90208,S05:55.21,W034:54.36,-5.92,-34.906,0,OFF,7,6,5,135,-1,15,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
271,,*,819,90208,S05:55.51,W034:54.27,-5.925,-34.904,0,OFF,7,6,5,135,-1,15,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
272,,*,821,90208,S05:55.80,W034:54.19,-5.93,-34.903,0,OFF,7,6,5,135,-1,15,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
273,,*,823,90208,S05:56.10,W034:54.11,-5.935,-34.902,0,OFF,7,6,5,135,-1,15,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
274,,*,825,90208,S05:56.39,W034:54.02,-5.94,-34.9,0,OFF,7,6,5,135,-1,15,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
275,,*,827,90208,S05:56.68,W034:53.93,-5.945,-34.899,0,OFF,7,6,5,135,-1,15,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
276,,*,829,90208,S05:56.97,W034:53.85,-5.95,-34.897,0,OFF,7,6,5,135,-1,15,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
277,,*,831,90208,S05:57.25,W034:53.76,-5.954,-34.896,0,OFF,7,6,5,135,-1,15,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
278,,*,833,90208,S05:57.55,W034:53.69,-5.959,-34.895,0,OFF,7,6,5,135,-1,15,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
279,,*,835,90208,S05:57.84,W034:53.60,-5.964,-34.893,0,OFF,7,6,5,135,-1,15,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
280,,*,837,90208,S05:58.12,W034:53.51,-5.969,-34.892,0,OFF,7,6,5,135,-1,15,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
281,,*,839,90208,S05:58.42,W034:53.43,-5.974,-34.89,0,OFF,7,6,5,135,-1,15,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
282,,*,841,90208,S05:58.71,W034:53.35,-5.978,-34.889,0,OFF,7,6,5,135,-1,15,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
283,,*,843,90208,S05:59.00,W034:53.26,-5.983,-34.888,0,OFF,7,6,5,135,-1,15,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
284,,*,845,90208,S05:59.29,W034:53.18,-5.988,-34.886,0,OFF,7,6,5,135,-1,15,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
285,,*,847,90208,S05:59.59,W034:53.10,-5.993,-34.885,0,OFF,7,6,5,135,-1,15,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
286,,*,849,90208,S05:59.89,W034:53.01,-5.998,-34.883,0,OFF,7,6,5,135,-1,15,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
287,.,R,851,90208,S06:00.12,W034:53.07,-6.002,-34.884,0,ON,7,6,5,135,-1,15,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
288,.,P,851,90208,S06:00.12,W034:53.07,-6.002,-34.884,0,ON,7,6,5,135,-1,15,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
289,.,V,851,90208,S06:00.12,W034:53.07,-6.002,-34.884,0,ON,7,6,2,270,-1,27,115,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
290,.,N,851,90208,S06:00.12,W034:53.07,-6.002,-34.884,0,ON,7,6,2,270,-1,27,232,9,1,10,2,140,-1,,,,,,,8.5,,,,,,,,,,
291,.,W,851,90208,S06:00.12,W034:53.07,-6.002,-34.884,0,ON,7,6,2,270,-1,27,232,9,1,10,2,147,-1,,,,,,,8.5,,,,,,,,,,
292,.,t,851,90208,S06:00.12,W034:53.07,-6.002,-34.884,0,ON,9,6,2,270,-1,27,232,9,1,10,2,147,-1,,,,,,,8.5,,,,,,,,,,
293,.,C,851,90208,S06:00.12,W034:53.08,-6.002,-34.885,0.01,ON,9,6,2,270,-1,27,232,9,1,10,2,147,-1,,,,,,,8.5,,,,,,,,,,
294,.,*,851,90208,S06:00.14,W034:53.11,-6.002,-34.885,0.036,ON,9,6,2,270,-1,27,232,9,1,10,2,147,-1,,,,,,,8.5,,,,,,,,,,
295,.,*,853,90208,S06:00.37,W034:53.35,-6.006,-34.889,0.332,ON,9,6,2,270,-1,27,232,9,1,10,2,147,-1,,,,,,,8.5,,,,,,,,,,
296,.,*,855,90208,S06:00.61,W034:53.58,-6.01,-34.893,0.332,ON,9,6,2,270,-1,27,232,9,1,10,2,147,-1,,,,,,,8.5,,,,,,,,,,
297,.,*,857,90208,S06:00.83,W034:53.81,-6.014,-34.897,0.317,ON,9,6,2,270,-1,27,232,9,1,10,2,147,-1,,,,,,,8.5,,,,,,,,,,
298,.,*,859,90208,S06:01.06,W034:54.06,-6.018,-34.901,0.339,ON,9,6,2,270,-1,27,232,9,1,10,2,147,-1,,,,,,,8.5,,,,,,,,,,
299,.,*,901,90208,S06:01.31,W034:54.28,-6.022,-34.905,0.332,ON,9,6,2,270,-1,27,232,9,1,10,2,147,-1,,,,,,,8.5,,,,,,,,,,
300,.,*,903,90208,S06:01.55,W034:54.51,-6.026,-34.909,0.332,ON,9,6,2,270,-1,27,232,9,1,10,2,147,-1,,,,,,,8.5,,,,,,,,,,
301,.,*,905,90208,S06:01.79,W034:54.76,-6.03,-34.913,0.346,ON,9,6,2,270,-1,27,232,9,1,10,2,147,-1,,,,,,,8.5,,,,,,,,,,
302,.,*,907,90208,S06:02.02,W034:55.00,-6.034,-34.917,0.332,ON,9,6,2,270,-1,27,232,9,1,10,2,147,-1,,,,,,,8.5,,,,,,,,,,
303,.,*,909,90208,S06:02.26,W034:55.24,-6.038,-34.921,0.339,ON,9,6,2,270,-1,27,232,9,1,10,2,147,-1,,,,,,,8.5,,,,,,,,,,
304,.,*,911,90208,S06:02.49,W034:55.46,-6.042,-34.924,0.318,ON,9,6,2,270,-1,27,232,9,1,10,2,147,-1,,,,,,,8.5,,,,,,,,,,
305,.,*,913,90208,S06:02.72,W034:55.69,-6.045,-34.928,0.325,ON,9,6,2,270,-1,27,232,9,1,10,2,147,-1,,,,,,,8.5,,,,,,,,,,
306,.,*,915,90208,S06:02.96,W034:55.92,-6.049,-34.932,0.332,ON,9,6,2,270,-1,27,232,9,1,10,2,147,-1,,,,,,,8.5,,,,,,,,,,
307,.,*,917,90208,S06:03.19,W034:56.16,-6.053,-34.936,0.332,ON,9,6,2,270,-1,27,232,9,1,10,2,147,-1,,,,,,,8.5,,,,,,,,,,
308,.,*,919,90208,S06:03.42,W034:56.39,-6.057,-34.94,0.325,ON,9,6,2,270,-1,27,232,9,1,10,2,147,-1,,,,,,,8.5,,,,,,,,,,
309,.,*,921,90208,S06:03.65,W034:56.62,-6.061,-34.944,0.325,ON,9,6,2,270,-1,27,232,9,1,10,2,147,-1,,,,,,,8.5,,,,,,,,,,
313,.,S,923,90208,S06:03.81,W034:56.79,-6.063,-34.946,0.233,ON,9,6,2,270,-1,27,232,9,1,10,2,147,-1,4,15,5,2,-1,16,8.5,0.10486459,0.062,0.001830139,-1,-1,18,Tursiops truncatus,7,0,7
316,.,*,923,90208,S06:03.88,W034:56.86,-6.065,-34.948,0.099,ON,9,6,2,270,-1,27,232,9,1,10,2,147,-1,,,,,,,8.5,,,,,,,,,,
317,.,*,925,90208,S06:04.11,W034:57.09,-6.069,-34.951,0.325,ON,9,6,2,270,-1,27,232,9,1,10,2,147,-1,,,,,,,8.5,,,,,,,,,,
318,.,*,927,90208,S06:04.35,W034:57.32,-6.073,-34.955,0.332,ON,9,6,2,270,-1,27,232,9,1,10,2,147,-1,,,,,,,8.5,,,,,,,,,,
319,.,*,929,90208,S06:04.58,W034:57.56,-6.076,-34.959,0.331,ON,9,6,2,270,-1,27,232,9,1,10,2,147,-1,,,,,,,8.5,,,,,,,,,,
320,.,C,930,90208,S06:04.63,W034:57.61,-6.077,-34.96,0.071,ON,9,6,2,270,-1,27,232,9,1,10,2,147,-1,,,,,,,8.5,,,,,,,,,,
321,.,*,931,90208,S06:04.81,W034:57.79,-6.08,-34.963,0.254,ON,9,6,2,270,-1,27,232,9,1,10,2,147,-1,,,,,,,8.5,,,,,,,,,,
322,.,*,933,90208,S06:05.04,W034:58.03,-6.084,-34.967,0.332,ON,9,6,2,270,-1,27,232,9,1,10,2,147,-1,,,,,,,8.5,,,,,,,,,,
